user_id	recommended_movies
538444	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'amlie+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'life+is+beautiful+1997', 'pans+labyrinth+2006', 'seven+samurai+1954', 'django+unchained+2012', 'a+close+shave+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'blade+runner+1982', 'damage+1992', 'playtime+1967', 'schindlers+list+1993', 'peter+pan+1953', 'family+resemblances+1996', 'the+lord+of+the+rings+the+two+towers+2002', 'a+patch+of+blue+1965', 'princess+mononoke+1997']
508290	['the+shawshank+redemption+1994', 'schindlers+list+1993', 'amlie+2001', 'twelve+monkeys+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'fight+club+1999', 'the+matrix+1999', 'flight+of+the+conchords+a+texan+odyssey+2006', 'seven+samurai+1954', 'beauty+and+the+beast+1991', 'star+wars+1977', 'pans+labyrinth+2006', 'kagemusha+1980', 'don+jon+2013', 'samurai+ii+duel+at+ichijoji+temple+1955', 'shrek+2+2004', 'django+unchained+2012', 'modern+times+1936', 'secondhand+lions+2003']
82241	['the+shawshank+redemption+1994', 'the+matrix+1999', 'seven+samurai+1954', 'a+clockwork+orange+1971', 'blade+runner+1982', 'amlie+2001', 'aparajito+1956', 'raiders+of+the+lost+ark+1981', 'life+is+beautiful+1997', 'the+five+venoms+1978', 'the+usual+suspects+1995', 'wyoming+renegades+1954', 'the+lord+of+the+rings+the+two+towers+2002', 'the+life+of+jesus+1997', 'the+godfather+1972', 'senso+1954', 'the+immigrant+1917', 'inglourious+basterds+2009', 'scarface+1983', 'the+cameramans+revenge+1912']
260407	['the+shawshank+redemption+1994', 'amlie+2001', 'the+godfather+1972', 'the+great+escape+1963', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'a+close+shave+1995', 'bright+star+2009', 'life+is+beautiful+1997', 'raiders+of+the+lost+ark+1981', 'the+best+years+of+our+lives+1946', 'rear+window+1954', 'winnie+the+pooh+and+the+honey+tree+1966', 'the+matrix+1999', 'a+face+in+the+crowd+1957', 'sunset+boulevard+1950', 'a+clockwork+orange+1971', 'the+saint+1997', 'midnight+cowboy+1969', 'damage+1992', 'the+kingdom+1994']
397440	['the+shawshank+redemption+1994', 'blade+runner+1982', 'the+matrix+1999', 'fight+club+1999', 'seven+samurai+1954', 'the+godfather+1972', 'inglourious+basterds+2009', 'amlie+2001', 'a+raisin+in+the+sun+1961', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'princess+mononoke+1997', 'star+wars+1977', 'life+is+beautiful+1997', '12+angry+men+1957', 'the+lord+of+the+rings+the+two+towers+2002', 'schindlers+list+1993', 'the+great+escape+1963', 'alien+1979', 'the+princess+bride+1987', 'casablanca+1942']
244935	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+princess+bride+1987', 'raiders+of+the+lost+ark+1981', 'seven+samurai+1954', 'the+godfather+1972', 'fight+club+1999', 'inglourious+basterds+2009', 'blade+runner+1982', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'black+cat_+white+cat+1998', 'the+bourne+identity+2002', 'the+lord+of+the+rings+the+two+towers+2002', 'premium+rush+2012', 'city+of+god+2002', 'm+1931', 'a+clockwork+orange+1971', 'the+maltese+falcon+1931', 'a+close+shave+1995']
574328	['the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'blade+runner+1982', 'the+lives+of+others+2006', 'amlie+2001', 'fight+club+1999', 'star+wars+1977', 'megamind+2010', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'metrobranding+2010', 'the+princess+bride+1987', 'sunset+boulevard+1950', '12+angry+men+1957', 'elary+2003', 'schindlers+list+1993', 'aliens+1986', 'the+golden+compass+2007', 'flamingo+road+1949']
538252	['the+shawshank+redemption+1994', 'the+matrix+1999', 'blade+runner+1982', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'lawrence+of+arabia+1962', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'cinderella+man+2005', 'day+of+wrath+1943', 'portrait+of+jennie+1948', 'star+wars+1977', 'payback+1999', 'the+tale+of+the+princess+kaguya+2013', 'fight+club+1999', 'harry+potter+and+the+chamber+of+secrets+2002', 'bomber+2009', 'sylvia+scarlett+1935', 'raise+the+red+lantern+1991', 'm+1931', 'mickey_+donald_+goofy+the+three+musketeers+2004']
283397	['sunset+boulevard+1950', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'a+clockwork+orange+1971', 'lust+for+life+1956', 'the+usual+suspects+1995', 'amlie+2001', 'inglourious+basterds+2009', 'fight+club+1999', 'winnie+the+pooh+2011', 'beauty+and+the+beast+1991', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'tsotsi+2005', 'the+life+of+jesus+1997', 'the+world+of+apu+1959', 'miss+sadie+thompson+1953', 'bomber+2009', 'shadow+of+a+doubt+1943', 'a+star+is+born+1954', 'harry+potter+and+the+chamber+of+secrets+2002']
552188	['the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'the+lives+of+others+2006', 'the+usual+suspects+1995', 'amlie+2001', 'what+women+want+2000', 'playtime+1967', 'a+clockwork+orange+1971', 'a+face+in+the+crowd+1957', 'in+the+name+of+the+father+1993', 'the+black+cauldron+1985', 'fight+club+1999', 'persepolis+2007', 'the+immigrant+1917', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'django+unchained+2012', 'raise+the+red+lantern+1991', 'd-tox+2002', 'pans+labyrinth+2006']
301053	['the+shawshank+redemption+1994', 'the+avengers+2012', 'the+lookout+2007', 'the+usual+suspects+1995', 'blade+runner+1982', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'flamingo+road+1949', 'luna+de+avellaneda+2004', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'fight+club+1999', 'django+unchained+2012', 'run+lola+run+1998', 'life+is+beautiful+1997', 'beauty+and+the+beast+1991', 'scarface+1983', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'ricky+gervais+live+animals+2003', 'winnie+the+pooh+2011']
125605	['the+shawshank+redemption+1994', 'a+clockwork+orange+1971', 'thunder+soul+2010', 'life+is+beautiful+1997', 'the+matrix+1999', 'callan+1974', 'raiders+of+the+lost+ark+1981', 'fight+club+1999', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'le+trou+1960', 'infernal+affairs+2002', 'schindlers+list+1993', 'the+bourne+identity+2002', 'black+cat_+white+cat+1998', 'memories+1995', 'amlie+2001', 'the+meaning+of+life+1983', 'mezzo+forte+2000', 'begotten+1990']
252544	['the+matrix+1999', 'the+shawshank+redemption+1994', 'fight+club+1999', 'blade+runner+1982', 'seven+samurai+1954', 'inglourious+basterds+2009', 'vernon_+florida+1981', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+bourne+identity+2002', 'casablanca+1942', 'made+in+dagenham+2010', 'the+world+of+apu+1959', 'forrest+gump+1994', 'the+lives+of+others+2006', 'flamingo+road+1949', 'kagemusha+1980', 'tsotsi+2005', 'head+office+1985']
375966	['fight+club+1999', 'the+shawshank+redemption+1994', 'amlie+2001', 'sanjuro+1962', 'the+life+of+jesus+1997', 'the+matrix+1999', 'life+is+beautiful+1997', 'a+close+shave+1995', 'the+great+escape+1963', 'the+lord+of+the+rings+the+two+towers+2002', 'sunset+boulevard+1950', 'megamind+2010', 'inglourious+basterds+2009', 'blade+runner+1982', 'the+muppet+movie+1979', 'lavventura+1960', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'nausica+of+the+valley+of+the+wind+1984', 'waltz+with+bashir+2008', 'a+clockwork+orange+1971']
314461	['fight+club+1999', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'the+princess+bride+1987', 'blade+runner+1982', 'raiders+of+the+lost+ark+1981', '12+angry+men+1957', 'ong-bak+the+thai+warrior+2003', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'm+1931', 'aliens+1986', 'persepolis+2007', 'the+tale+of+the+princess+kaguya+2013', 'the+graduate+1967', 'life+is+beautiful+1997', 'nightcrawler+2014', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'inglourious+basterds+2009', 'waltz+with+bashir+2008', 'robot+carnival+1987']
267369	['the+matrix+1999', 'the+shawshank+redemption+1994', 'fight+club+1999', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'incendies+2010', 'lawrence+of+arabia+1962', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'the+godfather+part+ii+1974', 'life+is+beautiful+1997', 'pans+labyrinth+2006', 'miss+sadie+thompson+1953', 'immensee+1943', 'dial+m+for+murder+1954', 'songcatcher+2001', 'kagemusha+1980', 'a+close+shave+1995', 'independence+day+1996', 'the+usual+suspects+1995']
573014	['the+matrix+1999', 'the+shawshank+redemption+1994', 'amlie+2001', 'the+usual+suspects+1995', 'incendies+2010', 'city+of+god+2002', 'a+clockwork+orange+1971', 'the+lives+of+others+2006', 'black+cat_+white+cat+1998', 'm+1931', 'the+civil+war+1990', 'madison+avenue+1962', 'the+princess+bride+1987', 'raiders+of+the+lost+ark+1981', 'the+silence+of+the+lambs+1991', 'inglourious+basterds+2009', 'the+graduate+1967', 'seven+samurai+1954', 'hoop+dreams+1994', 'bridesmaids+2011']
51841	['the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'the+usual+suspects+1995', 'sunset+boulevard+1950', 'inglourious+basterds+2009', 'the+princess+bride+1987', 'the+great+escape+1963', 'damage+1992', 'the+matrix+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+godfather+1972', 'harry+potter+and+the+deathly+hallows+part+2+2011', 'star+wars+1977', 'bellissima+1951', 'schindlers+list+1993', 'the+perils+of+pauline+1914', 'aparajito+1956', 'the+kingdom+1994', 'blade+runner+1982', '12+angry+men+1957']
361921	['the+shawshank+redemption+1994', 'the+godfather+1972', 'amlie+2001', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'in+the+name+of+the+father+1993', 'the+usual+suspects+1995', 'incendies+2010', 'inglourious+basterds+2009', 'cinderella+man+2005', 'a+close+shave+1995', 'seven+samurai+1954', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'rashomon+1950', 'life+is+beautiful+1997', 'winnebago+man+2009', 'aparajito+1956', 'the+princess+bride+1987', 'agent+red+2000']
416391	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'a+clockwork+orange+1971', 'fight+club+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+princess+bride+1987', 'life+is+beautiful+1997', 'raiders+of+the+lost+ark+1981', 'straight+shooting+1917', 'inglourious+basterds+2009', 'brother+2+2000', 'sunset+boulevard+1950', 'the+maltese+falcon+1931', 'schindlers+list+1993', 'running+on+empty+1988', 'pans+labyrinth+2006', 'sun+alley+1999', 'happy+people+a+year+in+the+taiga+2010', 'the+sunset+limited+2011']
331656	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'fight+club+1999', 'sunset+boulevard+1950', 'the+matrix+1999', 'amlie+2001', 'the+lord+of+the+rings+the+two+towers+2002', 'pans+labyrinth+2006', 'the+princess+bride+1987', 'a+clockwork+orange+1971', 'american+beauty+1999', 'seven+samurai+1954', 'princess+mononoke+1997', 'the+godfather+1972', 'the+terminator+1984', 'elary+2003', 'incendies+2010', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'blade+runner+1982', 'inglourious+basterds+2009']
218166	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'bellissima+1951', 'incendies+2010', 'north+by+northwest+1959', 'amlie+2001', 'raise+the+red+lantern+1991', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'ratatouille+2007', 'a+clockwork+orange+1971', 'head+office+1985', 'fight+club+1999', 'force+majeure+2014', 'lawrence+of+arabia+1962', 'persepolis+2007', 'm+1931', 'sunset+boulevard+1950', 'seven+samurai+1954', 'the+silence+of+the+lambs+1991']
442313	['the+shawshank+redemption+1994', 'a+clockwork+orange+1971', 'le+trou+1960', 'fight+club+1999', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'laventure+cest+laventure+1972', 'midnight+cowboy+1969', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'blade+runner+1982', '12+angry+men+1957', 'holiday+inn+1942', 'a+close+shave+1995', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'sunset+boulevard+1950', 'foreign+correspondent+1940', 'inside+im+dancing+2004', 'the+lives+of+others+2006', 'the+princess+bride+1987']
72834	['fight+club+1999', 'the+shawshank+redemption+1994', 'the+godfather+1972', 'forrest+gump+1994', 'the+usual+suspects+1995', 'run+lola+run+1998', 'craigs+wife+1936', 'seven+samurai+1954', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'the+princess+bride+1987', 'm+1931', 'the+bourne+identity+2002', '12+angry+men+1957', 'danton+1983', 'mr.+troop+mom+2009', 'metrobranding+2010', 'the+scarlet+pimpernel+1934', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
314826	['the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+shawshank+redemption+1994', 'fight+club+1999', 'seven+samurai+1954', 'amlie+2001', 'the+usual+suspects+1995', 'schindlers+list+1993', 'life+is+beautiful+1997', 'blade+runner+1982', 'perfect+blue+1997', 'm+1931', 'the+matrix+1999', '12+angry+men+1957', 'the+saint+1997', 'i_+robot+2004', 'happiness+1998', 'mickey_+donald_+goofy+the+three+musketeers+2004', 'the+maltese+falcon+1931', 'miss+sadie+thompson+1953', 'shadow+of+a+doubt+1943']
280460	['fight+club+1999', 'inglourious+basterds+2009', 'the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'memories+1995', 'the+immigrant+1917', 'pans+labyrinth+2006', 'twelve+monkeys+1995', 'the+matrix+1999', 'a+clockwork+orange+1971', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+cameramans+revenge+1912', 'the+lives+of+others+2006', '12+angry+men+1957', 'the+princess+bride+1987', 'wuthering+heights+1939', 'amlie+2001', 'doctor+at+large+1957', 'life+is+beautiful+1997']
418102	['inglourious+basterds+2009', 'blade+runner+1982', 'the+matrix+1999', 'the+shawshank+redemption+1994', 'fight+club+1999', 'run+lola+run+1998', 'big+pun+the+legacy+2009', 'the+tale+of+the+princess+kaguya+2013', 'a+clockwork+orange+1971', 'cinema+paradiso+1988', 'castle+in+the+sky+1986', 'a+close+shave+1995', 'portrait+of+jennie+1948', 'life+is+beautiful+1997', 'raiders+of+the+lost+ark+1981', 'spellbound+1945', 'schindlers+list+1993', 'bright+star+2009', 'vernon_+florida+1981', 'pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003']
455122	['the+shawshank+redemption+1994', 'fight+club+1999', 'pans+labyrinth+2006', 'inglourious+basterds+2009', 'nightcrawler+2014', 'the+usual+suspects+1995', 'incendies+2010', 'seven+samurai+1954', 'agent+red+2000', 'the+matrix+1999', 'american+beauty+1999', 'black+cat_+white+cat+1998', 'blade+runner+1982', 'hoop+dreams+1994', 'a+close+shave+1995', 'the+godfather+1972', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'foreign+correspondent+1940', 'the+lives+of+others+2006', 'oliver+twist+1948']
339165	['the+usual+suspects+1995', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'mr.+troop+mom+2009', 'the+shawshank+redemption+1994', 'notorious+1946', 'playtime+1967', 'the+strange+world+of+planet+x+1958', 'life+is+beautiful+1997', 'seven+samurai+1954', 'amlie+2001', 'infernal+affairs+2002', 'the+princess+bride+1987', 'dona+flor+and+her+two+husbands+1976', 'pans+labyrinth+2006', 'a+clockwork+orange+1971', 'fight+club+1999', 'dial+m+for+murder+1954', 'the+lives+of+others+2006']
150453	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'the+lives+of+others+2006', 'incendies+2010', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'fight+club+1999', 'the+matrix+1999', 'reservation+road+2007', 'the+godfather+1972', 'danton+1983', 'ivans+childhood+1962', 'raiders+of+the+lost+ark+1981', 'promised+land+2012', 'pans+labyrinth+2006', 'amlie+2001', 'a+face+in+the+crowd+1957', 'unbroken+2014', 'm+1931', 'little+criminals+1995']
450358	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'fight+club+1999', 'seven+samurai+1954', 'the+lord+of+the+rings+the+two+towers+2002', 'nightcrawler+2014', 'winnie+the+pooh+and+the+honey+tree+1966', 'raiders+of+the+lost+ark+1981', 'little+criminals+1995', 'the+great+escape+1963', 'pans+labyrinth+2006', 'sunset+boulevard+1950', 'memories+1995', 'flamingo+road+1949', 'the+immigrant+1917', 'a+clockwork+orange+1971', 'life+is+beautiful+1997', 'the+godfather+1972', 'the+silence+of+the+lambs+1991', 'gone+girl+2014']
455846	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+godfather+1972', 'seven+samurai+1954', 'fight+club+1999', 'a+raisin+in+the+sun+1961', 'twelve+monkeys+1995', 'portrait+of+jennie+1948', 'inglourious+basterds+2009', 'blade+runner+1982', 'closely+watched+trains+1966', 'a+close+shave+1995', 'playtime+1967', 'skellig+2009', 'raise+the+red+lantern+1991', 'an+empress+and+the+warriors+2008', 'life+is+beautiful+1997', 'the+scar+2013', 'oliver+twist+1948', 'brother+2+2000']
16984	['the+shawshank+redemption+1994', 'fight+club+1999', 'cinema+paradiso+1988', 'a+clockwork+orange+1971', 'inglourious+basterds+2009', 'premium+rush+2012', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'the+woman+in+the+window+1944', 'head+office+1985', 'amlie+2001', 'the+immigrant+1917', 'the+lord+of+the+rings+the+two+towers+2002', 'doctor+at+large+1957', 'rashomon+1950', 'hoop+dreams+1994', 'penguins+of+madagascar+2014', 'the+city+below+2010', 'life+is+beautiful+1997', 'olympus+has+fallen+2013']
442875	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+godfather+1972', 'life+is+beautiful+1997', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'pans+labyrinth+2006', 'the+matrix+1999', 'the+great+escape+1963', 'lady+and+the+tramp+ii+scamps+adventure+2001', 'persepolis+2007', 'inglourious+basterds+2009', 'warm+bodies+2013', 'forrest+gump+1994', 'amlie+2001', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'seven+samurai+1954', 'the+good_+the+bad+and+the+ugly+1966', 'blade+runner+1982']
571789	['the+shawshank+redemption+1994', 'the+matrix+1999', 'amlie+2001', 'a+clockwork+orange+1971', 'the+usual+suspects+1995', 'the+avengers+2012', 'fight+club+1999', 'the+lives+of+others+2006', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+immigrant+1917', 'm+1931', 'black+cat_+white+cat+1998', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'the+princess+bride+1987', 'the+scar+2013', 'the+lord+of+the+rings+the+two+towers+2002', 'infernal+affairs+2002', 'the+help+2011', 'the+muppet+movie+1979']
386251	['blade+runner+1982', 'the+shawshank+redemption+1994', 'seven+samurai+1954', 'the+matrix+1999', 'amlie+2001', 'the+godfather+1972', 'aparajito+1956', 'inglourious+basterds+2009', 'fight+club+1999', 'the+scar+2013', 'the+princess+bride+1987', 'the+long_+long+trailer+1954', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'm+1931', 'the+south+shaolin+master+1984', 'an+empress+and+the+warriors+2008', 'in+the+name+of+the+father+1993', 'lawrence+of+arabia+1962', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'rashomon+1950']
501516	['the+shawshank+redemption+1994', 'fight+club+1999', 'star+wars+1977', 'blade+runner+1982', 'inglourious+basterds+2009', 'life+is+beautiful+1997', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+life+of+jesus+1997', 'elary+2003', 'amlie+2001', 'the+fall+2008', 'the+godfather+1972', 'a+clockwork+orange+1971', 'enemy+of+the+state+1998', 'julia+2008', 'pans+labyrinth+2006', 'a+close+shave+1995', 'the+lives+of+others+2006']
333333	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'sunset+boulevard+1950', 'm+1931', 'american+beauty+1999', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'blade+runner+1982', 'raiders+of+the+lost+ark+1981', 'a+close+shave+1995', 'the+lives+of+others+2006', 'american+graffiti+1973', 'the+avengers+2012', 'this+sporting+life+1963', 'the+matrix+1999', 'a+boy+named+charlie+brown+1969', 'what+women+want+2000', 'family+resemblances+1996', 'a+clockwork+orange+1971', 'harry+potter+and+the+chamber+of+secrets+2002', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
242901	['the+usual+suspects+1995', 'the+shawshank+redemption+1994', 'good+will+hunting+1997', 'amlie+2001', 'aliens+1986', 'sunset+boulevard+1950', 'the+avengers+2012', 'danton+1983', 'don+jon+2013', 'the+great+escape+1963', 'blade+runner+1982', 'hoop+dreams+1994', 'inglourious+basterds+2009', 'm+1931', 'this+sporting+life+1963', 'what+women+want+2000', 'the+matrix+1999', 'kill+me+now+2012', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'star+wars+1977']
319992	['the+shawshank+redemption+1994', 'the+godfather+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'the+matrix+1999', 'a+clockwork+orange+1971', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'schindlers+list+1993', 'the+lord+of+the+rings+the+two+towers+2002', 'princess+mononoke+1997', 'closely+watched+trains+1966', 'beauty+and+the+beast+1991', 'amlie+2001', 'mary+and+max+2009', 'off+the+charts+the+song-poem+story+2003', 'pans+labyrinth+2006', 'jayne+mansfields+car+2012', 'kandukondain+kandukondain+2000', 'farewell_+my+queen+2012', 'seven+samurai+1954']
174228	['the+shawshank+redemption+1994', 'the+godfather+1972', 'fight+club+1999', 'inglourious+basterds+2009', 'amlie+2001', 'blade+runner+1982', 'the+immigrant+1917', 'sunset+boulevard+1950', 'life+is+beautiful+1997', 'star+wars+1977', 'castle+in+the+sky+1986', 'seven+samurai+1954', 'pans+labyrinth+2006', 'princess+mononoke+1997', 'raiders+of+the+lost+ark+1981', 'warm+bodies+2013', 'run+lola+run+1998', 'rashomon+1950', 'the+saint+1997', 'the+mummy+1999']
11102	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'fight+club+1999', 'the+godfather+1972', 'raise+the+red+lantern+1991', 'm+1931', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'a+face+in+the+crowd+1957', 'amlie+2001', 'a+clockwork+orange+1971', 'life+is+beautiful+1997', 'blade+runner+1982', 'oliver+twist+1948', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'schindlers+list+1993', 'winnie+the+pooh+2011', 'the+lord+of+the+rings+the+two+towers+2002', 'delicatessen+1991']
356065	['the+shawshank+redemption+1994', 'blade+runner+1982', 'the+princess+bride+1987', 'raiders+of+the+lost+ark+1981', 'inglourious+basterds+2009', 'fight+club+1999', 'the+godfather+1972', 'the+matrix+1999', 'life+is+beautiful+1997', 'sunset+boulevard+1950', 'amlie+2001', 'pans+labyrinth+2006', 'black+cat_+white+cat+1998', 'north+by+northwest+1959', 'city+of+god+2002', 'rashomon+1950', 'damage+1992', 'one+man+band+2005', 'the+lord+of+the+rings+the+two+towers+2002', 'donnie+darko+2001']
141738	['the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'the+princess+bride+1987', 'the+great+escape+1963', 'fight+club+1999', 'sylvia+scarlett+1935', 'm+1931', 'pans+labyrinth+2006', 'ratatouille+2007', 'the+lives+of+others+2006', 'the+cameramans+revenge+1912', 'fargo+1996', 'star+wars+1977', 'the+graduate+1967', 'a+raisin+in+the+sun+1961', 'the+class+2008', 'good+will+hunting+1997']
345817	['the+shawshank+redemption+1994', 'pans+labyrinth+2006', 'raiders+of+the+lost+ark+1981', 'fight+club+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'the+matrix+1999', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'the+princess+bride+1987', 'the+usual+suspects+1995', 'madison+avenue+1962', 'the+godfather+1972', 'inglourious+basterds+2009', 'my+big+fat+greek+wedding+2002', 'seven+samurai+1954', 'schindlers+list+1993', 'stories+of+lost+souls+2004', 'the+bourne+identity+2002', 'amlie+2001']
452449	['the+shawshank+redemption+1994', 'fight+club+1999', 'dial+m+for+murder+1954', 'life+is+beautiful+1997', 'the+matrix+1999', 'the+godfather+1972', 'the+great+escape+1963', 'y+tu+mam+tambin+2001', 'the+usual+suspects+1995', 'true+lies+1994', 'the+tale+of+the+princess+kaguya+2013', 'nightcrawler+2014', 'amlie+2001', 'love+me+if+you+dare+2003', 'mother+knows+best+1997', 'the+immigrant+1917', 'taxi+driver+1976', 'sanjuro+1962', 'metrobranding+2010', 'begotten+1990']
286083	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'inglourious+basterds+2009', 'blade+runner+1982', 'the+lives+of+others+2006', 'seven+samurai+1954', 'scarface+1983', 'amlie+2001', 'princess+mononoke+1997', 'pans+labyrinth+2006', 'goodfellas+1990', 'star+wars+episode+iii+-+revenge+of+the+sith+2005', 'm+1931', 'the+princess+bride+1987', 'danton+1983', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'notorious+1946', 'lust+for+life+1956', 'the+lord+of+the+rings+the+two+towers+2002']
411897	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'the+godfather+1972', 'pans+labyrinth+2006', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'm+1931', 'inglourious+basterds+2009', 'the+terminator+1984', 'sunset+boulevard+1950', 'the+lives+of+others+2006', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'a+face+in+the+crowd+1957', 'princess+mononoke+1997', 'black+cat_+white+cat+1998', 'flamingo+road+1949', 'life+is+beautiful+1997', 'incendies+2010', 'twelve+monkeys+1995']
176726	['the+shawshank+redemption+1994', 'm+1931', 'the+matrix+1999', 'django+unchained+2012', 'the+lives+of+others+2006', 'the+wrong+trousers+1993', 'the+usual+suspects+1995', 'the+princess+bride+1987', 'the+godfather+1972', 'the+dark+knight+2008', 'raiders+of+the+lost+ark+1981', 'killers+from+space+1954', 'three+oclock+high+1987', 'the+graduate+1967', 'amlie+2001', 'le+trou+1960', 'life+is+beautiful+1997', 'the+silence+of+the+lambs+1991', 'a+midsummer+nights+dream+1968', 'star+wars+1977']
