user_id	recommended_movies
336788	['fight+club+1999', 'the+matrix+1999', 'the+shawshank+redemption+1994', 'the+godfather+1972', 'a+close+shave+1995', 'amlie+2001', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'the+maltese+falcon+1931', 'l.a.+confidential+1997', 'seven+samurai+1954', 'sunset+boulevard+1950', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+two+towers+2002', 'the+silence+of+the+lambs+1991', 'a+clockwork+orange+1971', 'shadow+of+a+doubt+1943', 'a+raisin+in+the+sun+1961', 'cinema+paradiso+1988', 'pulp+fiction+1994']
43739	['the+godfather+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+shawshank+redemption+1994', 'the+north+avenue+irregulars+1979', 'fight+club+1999', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'the+princess+bride+1987', 'blade+runner+1982', 'the+civil+war+1990', 'the+scarlet+pimpernel+1934', 'a+close+shave+1995', 'nausica+of+the+valley+of+the+wind+1984', 'the+maltese+falcon+1931', 'lost+and+delirious+2001', 'bellissima+1951', 'the+lord+of+the+rings+the+two+towers+2002', 'bright+star+2009', 'amlie+2001', 'the+prestige+2006']
242265	['the+shawshank+redemption+1994', 'blade+runner+1982', 'fight+club+1999', 'the+godfather+1972', 'the+usual+suspects+1995', 'the+lives+of+others+2006', 'inglourious+basterds+2009', 'the+matrix+1999', 'm+1931', 'a+clockwork+orange+1971', 'the+princess+bride+1987', 'seven+samurai+1954', 'a+boy+named+charlie+brown+1969', 'amlie+2001', 'a+patch+of+blue+1965', 'mr.+troop+mom+2009', 'oliver+twist+1948', 'underground+1995', 'what+women+want+2000', 'how+to+train+your+dragon+2010']
518987	['life+is+beautiful+1997', 'the+lives+of+others+2006', 'the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'fight+club+1999', 'the+matrix+1999', 'the+great+escape+1963', 'inglourious+basterds+2009', 'twelve+monkeys+1995', 'blade+runner+1982', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'a+close+shave+1995', 'the+usual+suspects+1995', 'die+hard+2+1990', 'the+princess+bride+1987', 'stories+of+lost+souls+2004', 'danton+1983', 'trainspotting+1996', 'seven+samurai+1954']
49219	['the+usual+suspects+1995', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'a+close+shave+1995', 'laventure+cest+laventure+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'a+christmas+story+1983', 'damage+1992', 'oppressed+majority+2010', 'david+copperfield+2001', 'the+cameramans+revenge+1912', 'the+godfather+1972', 'american+beauty+1999', 'schindlers+list+1993', 'inglourious+basterds+2009', 'the+dark+knight+2008', 'spellbound+1945', 'a+patch+of+blue+1965', 'the+lives+of+others+2006']
374970	['the+matrix+1999', 'the+shawshank+redemption+1994', 'fight+club+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'inglourious+basterds+2009', 'schindlers+list+1993', 'seven+samurai+1954', 'city+of+god+2002', 'a+perfect+candidate+1996', 'the+godfather+1972', 'harry+potter+and+the+chamber+of+secrets+2002', 'sunset+boulevard+1950', 'shadow+of+a+doubt+1943', 'a+clockwork+orange+1971', 'starship+troopers+1997', 'blade+runner+1982', 'a+close+shave+1995', 'the+usual+suspects+1995', 'toy+story+2+1999', 'the+cameramans+revenge+1912']
572815	['the+matrix+1999', 'the+usual+suspects+1995', 'the+shawshank+redemption+1994', 'fight+club+1999', 'portrait+of+jennie+1948', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'premium+rush+2012', 'enemy+of+the+state+1998', 'the+lives+of+others+2006', 'sunset+boulevard+1950', 'the+saint+1997', 'pans+labyrinth+2006', 'don+jon+2013', 'the+lord+of+the+rings+the+two+towers+2002', 'day+of+wrath+1943', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'le+trou+1960', 'close+encounters+of+the+third+kind+1977', 'the+kingdom+1994']
455734	['the+shawshank+redemption+1994', 'schindlers+list+1993', 'amlie+2001', 'the+godfather+1972', 'blade+runner+1982', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'fury+2014', 'the+matrix+1999', 'babylon+5+in+the+beginning+1998', 'the+usual+suspects+1995', 'inglourious+basterds+2009', 'seven+samurai+1954', 'black+cat_+white+cat+1998', 'django+unchained+2012', 'a+close+shave+1995', 'antwone+fisher+2002', 'aparajito+1956', 'the+strange+world+of+planet+x+1958', 'gun+crazy+1950']
70328	['seven+samurai+1954', 'the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'aliens+1986', 'the+usual+suspects+1995', 'fight+club+1999', 'dial+m+for+murder+1954', 'm+1931', 'the+matrix+1999', 'life+is+beautiful+1997', 'casablanca+1942', 'princess+mononoke+1997', 'amlie+2001', 'nausica+of+the+valley+of+the+wind+1984', 'chappie+2015', 'starship+troopers+1997', 'inglourious+basterds+2009', 'blade+runner+1982', 'a+clockwork+orange+1971']
283603	['the+matrix+1999', 'the+shawshank+redemption+1994', 'the+godfather+1972', 'fight+club+1999', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'blade+runner+1982', 'aparajito+1956', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+graduate+1967', 'shadow+of+a+doubt+1943', 'the+lord+of+the+rings+the+two+towers+2002', 'raiders+of+the+lost+ark+1981', 'immensee+1943', 'm+1931', 'romper+stomper+1992', 'nausica+of+the+valley+of+the+wind+1984', 'lust+for+life+1956', 'the+princess+bride+1987', 'amlie+2001']
502779	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'fight+club+1999', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'inglourious+basterds+2009', 'pinocchio+1940', 'a+star+is+born+1954', 'blade+runner+1982', 'a+christmas+story+1983', 'made+in+dagenham+2010', 'american+beauty+1999', 'on+the+beach+1959', 'laventure+cest+laventure+1972', 'the+imitation+game+2014', 'princess+mononoke+1997', 'seven+samurai+1954', 'running+on+empty+1988', 'the+lord+of+the+rings+the+two+towers+2002']
395122	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'fight+club+1999', 'the+matrix+1999', 'aliens+1986', 'the+usual+suspects+1995', 'waltz+with+bashir+2008', 'the+graduate+1967', 'life+is+beautiful+1997', 'twelve+monkeys+1995', 'sal_+or+the+120+days+of+sodom+1975', 'sanjuro+1962', 'princess+mononoke+1997', 'he+walked+by+night+1948', 'the+imitation+game+2014', 'the+kingdom+1994', 'the+best+years+of+our+lives+1946', 'scarface+1983', 'incendies+2010', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
437292	['fight+club+1999', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'life+is+beautiful+1997', 'the+princess+bride+1987', 'mr.+troop+mom+2009', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'the+lives+of+others+2006', 'the+usual+suspects+1995', 'the+godfather+1972', 'american+beauty+1999', 'scarface+1983', 'the+best+years+of+our+lives+1946', 'amlie+2001', 'dial+m+for+murder+1954', 'immensee+1943', 'what+women+want+2000', 'snow+white+and+the+seven+dwarfs+1937', 'a+boy+named+charlie+brown+1969']
200326	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'life+is+beautiful+1997', 'rashomon+1950', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'seven+samurai+1954', 'the+godfather+1972', 'sunset+boulevard+1950', 'chinese+take-out+2011', 'the+neverending+story+1984', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+chorus+2004', 'the+7th+floor+2013', 'winters+bone+2010', 'one+man+band+2005', 'aliens+1986', 'winnie+the+pooh+and+the+honey+tree+1966', 'a+boy+named+charlie+brown+1969']
426767	['the+shawshank+redemption+1994', 'the+graduate+1967', 'fight+club+1999', 'the+usual+suspects+1995', 'immensee+1943', 'a+clockwork+orange+1971', 'the+matrix+1999', 'seven+samurai+1954', 'happy+people+a+year+in+the+taiga+2010', 'amlie+2001', 'enemy+of+the+state+1998', 'the+third+man+1949', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'm+1931', 'north+by+northwest+1959', 'thunder+soul+2010', 'what+women+want+2000', 'sunset+boulevard+1950']
272900	['raiders+of+the+lost+ark+1981', 'the+shawshank+redemption+1994', 'american+beauty+1999', 'happy+people+a+year+in+the+taiga+2010', 'beauty+and+the+beast+1991', 'hunger+2009', 'fight+club+1999', 'amlie+2001', 'the+matrix+1999', 'twelve+monkeys+1995', 'forrest+gump+1994', 'inception+2010', 'princess+mononoke+1997', 'a+clockwork+orange+1971', 'seven+samurai+1954', 'the+usual+suspects+1995', 'payback+1999', 'kill+bill+vol.+1+2003', 'the+conversation+1974', 'triumph+of+the+nerds+the+rise+of+accidental+empires+1996']
194685	['fight+club+1999', 'the+matrix+1999', 'the+godfather+1972', 'life+is+beautiful+1997', 'nightcrawler+2014', 'a+face+in+the+crowd+1957', 'waltz+with+bashir+2008', 'schindlers+list+1993', 'ong-bak+the+thai+warrior+2003', 'this+sporting+life+1963', 'delicatessen+1991', 'seven+samurai+1954', 'raiders+of+the+lost+ark+1981', 'inglourious+basterds+2009', 'le+trou+1960', 'cinderella+man+2005', 'fargo+1996', 'the+best+years+of+our+lives+1946', 'the+lives+of+others+2006', 'star+wars+1977']
371996	['the+shawshank+redemption+1994', 'seven+samurai+1954', 'the+usual+suspects+1995', 'the+matrix+1999', 'fight+club+1999', 'pans+labyrinth+2006', 'the+devil+wears+prada+2006', 'inglourious+basterds+2009', 'django+unchained+2012', 'the+meaning+of+life+1983', 'waltz+with+bashir+2008', 'shadow+of+a+doubt+1943', 'alien+1979', 'sunset+boulevard+1950', 'ratatouille+2007', 'life+is+beautiful+1997', 'running+on+empty+1988', 'the+lord+of+the+rings+the+two+towers+2002', 'the+strange+world+of+planet+x+1958', 'the+goonies+1985']
343043	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'inglourious+basterds+2009', 'seven+samurai+1954', 'rashomon+1950', 'a+raisin+in+the+sun+1961', 'm+1931', 'one+man+band+2005', 'that+forsyte+woman+1949', 'casablanca+1942', 'harry+potter+and+the+philosophers+stone+2001', 'hoop+dreams+1994', 'i_+robot+2004', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'black+cat_+white+cat+1998', 'the+killers+1946', 'the+good_+the+bad+and+the+ugly+1966', 'the+strange+world+of+planet+x+1958', 'life+is+beautiful+1997']
559705	['the+shawshank+redemption+1994', 'fight+club+1999', 'casablanca+1942', 'songcatcher+2001', 'seven+samurai+1954', 'the+lives+of+others+2006', 'the+matrix+1999', 'life+is+beautiful+1997', 'a+boy+named+charlie+brown+1969', 'amlie+2001', 'm+1931', 'oliver+twist+1948', 'schindlers+list+1993', 'american+beauty+1999', 'aliens+1986', 'the+princess+bride+1987', 'blade+runner+1982', 'the+usual+suspects+1995', 'mr.+troop+mom+2009', 'luna+de+avellaneda+2004']
225254	['the+usual+suspects+1995', 'the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'fight+club+1999', 'seven+samurai+1954', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'amlie+2001', 'the+godfather+1972', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+two+towers+2002', 'sal_+or+the+120+days+of+sodom+1975', 'chinatown+1974', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'sylvia+scarlett+1935', 'blade+runner+1982', 'star+wars+1977', 'dirty+ho+1979', 'oliver+twist+1948']
496544	['the+shawshank+redemption+1994', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'fight+club+1999', 'm+1931', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'the+usual+suspects+1995', 'inglourious+basterds+2009', 'running+on+empty+1988', 'the+staircase+2004', 'one+man+band+2005', 'inception+2010', 'aparajito+1956', 'a+close+shave+1995', 'laventure+cest+laventure+1972', 'sunset+boulevard+1950', 'eternal+sunshine+of+the+spotless+mind+2004', 'amlie+2001', 'raise+the+red+lantern+1991']
216753	['the+shawshank+redemption+1994', 'blade+runner+1982', 'the+usual+suspects+1995', 'amlie+2001', 'rashomon+1950', 'a+close+shave+1995', 'fight+club+1999', 'american+beauty+1999', 'straight+shooting+1917', 'underground+1995', 'the+lord+of+the+rings+the+two+towers+2002', 'wake+up_+ron+burgundy+the+lost+movie+2004', 'in+the+name+of+the+father+1993', 'bad+lieutenant+1992', 'the+muppet+movie+1979', 'south+park+imaginationland+2008', 'harry+potter+and+the+chamber+of+secrets+2002', 'princess+mononoke+1997', 'laventure+cest+laventure+1972', 'life+is+beautiful+1997']
118798	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+two+towers+2002', 'the+lives+of+others+2006', 'the+usual+suspects+1995', 'inglourious+basterds+2009', 'the+godfather+1972', 'life+is+beautiful+1997', 'seven+samurai+1954', 'rear+window+1954', 'schindlers+list+1993', 'chinatown+1974', 'sal_+or+the+120+days+of+sodom+1975', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+saint+1997', 'shadow+of+a+doubt+1943', 'lost+in+translation+2003', 'scarface+1983']
516462	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'the+graduate+1967', 'the+usual+suspects+1995', 'the+matrix+1999', 'life+is+beautiful+1997', 'm+1931', 'seven+samurai+1954', 'amlie+2001', 'the+lives+of+others+2006', 'inglourious+basterds+2009', 'le+trou+1960', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'sunset+boulevard+1950', 'elary+2003', 'kill+me+now+2012', 'princess+mononoke+1997', 'donnie+darko+2001']
582498	['the+shawshank+redemption+1994', 'fight+club+1999', 'rear+window+1954', 'a+close+shave+1995', 'il+grido+1957', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'the+dark+knight+2008', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'what+women+want+2000', 'seven+samurai+1954', 'stories+of+lost+souls+2004', 'schindlers+list+1993', 'flight+of+the+conchords+a+texan+odyssey+2006', 'life+is+beautiful+1997', 'a+clockwork+orange+1971', 'the+matrix+1999', 'm+1931', 'sketches+of+frank+gehry+2006']
168020	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lives+of+others+2006', 'the+usual+suspects+1995', '12+angry+men+1957', 'blade+runner+1982', 'seven+samurai+1954', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+princess+bride+1987', 'raiders+of+the+lost+ark+1981', 'american+beauty+1999', 'a+close+shave+1995', 'don+jon+2013', 'the+godfather+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'city+of+god+2002', 'life+is+beautiful+1997', 'scarface+1983', 'songcatcher+2001', 'fight+club+1999']
350446	['the+matrix+1999', 'seven+samurai+1954', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'amlie+2001', 'sunset+boulevard+1950', 'the+lives+of+others+2006', 'm+1931', 'the+godfather+1972', 'run+lola+run+1998', 'fight+club+1999', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'pulp+fiction+1994', 'the+graduate+1967', 'gladiator+2000', 'good+will+hunting+1997', 'the+five+venoms+1978', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'a+boy+named+charlie+brown+1969']
507494	['amlie+2001', 'the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'schindlers+list+1993', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'a+clockwork+orange+1971', 'inglourious+basterds+2009', 'fight+club+1999', 'what+women+want+2000', 'a+boy+named+charlie+brown+1969', 'waltz+with+bashir+2008', 'blade+runner+1982', 'the+matrix+1999', 'm+1931', 'star+wars+1977', 'forrest+gump+1994', 'harry+potter+and+the+chamber+of+secrets+2002', 'three+colors+red+1994', 'spellbound+1945', 'infernal+affairs+2002']
2052	['fight+club+1999', 'the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'schindlers+list+1993', 'm+1931', 'off+the+charts+the+song-poem+story+2003', 'the+civil+war+1990', 'blade+runner+1982', 'amlie+2001', 'the+imitation+game+2014', 'scarface+1983', 'seven+samurai+1954', 'the+usual+suspects+1995', 'made+in+dagenham+2010', 'incendies+2010', 'the+godfather+part+ii+1974', 'vernon_+florida+1981']
426318	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'fight+club+1999', 'the+good_+the+bad+and+the+ugly+1966', 'the+matrix+1999', 'cinderella+man+2005', 'raiders+of+the+lost+ark+1981', 'harry+potter+and+the+chamber+of+secrets+2002', 'life+is+beautiful+1997', 'the+world+of+apu+1959', 'the+lord+of+the+rings+the+two+towers+2002', 'amlie+2001', 'm+1931', 'poultrygeist+night+of+the+chicken+dead+2006', 'straight+shooting+1917', 'forrest+gump+1994', 'hunger+2009', 'aliens+1986', 'rashomon+1950', 'once+were+warriors+1994']
93773	['fight+club+1999', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'being+john+malkovich+1999', 'the+lives+of+others+2006', 'the+godfather+1972', 'nightcrawler+2014', 'one+man+band+2005', 'incendies+2010', 'tsotsi+2005', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'officer+down+2013', 'rashomon+1950', 'zatichi+the+fugitive+1963', 'what+women+want+2000', 'flight+of+the+conchords+a+texan+odyssey+2006']
451284	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+godfather+1972', 'scarface+1983', 'the+lives+of+others+2006', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+two+towers+2002', 'sylvia+scarlett+1935', 'amlie+2001', 'le+trou+1960', 'seven+samurai+1954', 'a+clockwork+orange+1971', 'blade+runner+1982', 'life+is+beautiful+1997', 'a+close+shave+1995', 'sketches+of+frank+gehry+2006', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965']
43241	['the+shawshank+redemption+1994', 'fight+club+1999', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'life+is+beautiful+1997', 'blade+runner+1982', 'the+godfather+1972', 'the+matrix+1999', 'raise+the+red+lantern+1991', 'incendies+2010', 'the+tale+of+the+princess+kaguya+2013', 'straight+shooting+1917', 'infernal+affairs+2002', 'van+gogh+1991', 'american+beauty+1999', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'a+close+shave+1995', 'seven+samurai+1954', 'm+1931', 'crouching+tiger_+hidden+dragon+2000']
359041	['the+shawshank+redemption+1994', 'schindlers+list+1993', 'fight+club+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'memories+1995', 'olympus+has+fallen+2013', 'a+close+shave+1995', 'american+beauty+1999', 'wisconsin+death+trip+1999', 'head+office+1985', 'star+wars+1977', 'foreign+correspondent+1940', 'samurai+ii+duel+at+ichijoji+temple+1955', 'a+face+in+the+crowd+1957', 'black+cat_+white+cat+1998', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'a+clockwork+orange+1971', 'ratatouille+2007', 'wings+of+hope+2000']
142185	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'star+wars+1977', 'blade+runner+1982', 'the+matrix+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'fight+club+1999', 'raise+the+red+lantern+1991', 'the+usual+suspects+1995', 'the+lives+of+others+2006', 'forrest+gump+1994', 'raiders+of+the+lost+ark+1981', 'shadow+of+a+doubt+1943', 'the+silence+of+the+lambs+1991', 'the+prestige+2006', 'life+is+beautiful+1997', 'a+patch+of+blue+1965', 'seven+samurai+1954', 'lone+wolf+and+cub+sword+of+vengeance+1972']
458228	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'seven+samurai+1954', 'the+princess+bride+1987', 'black+cat_+white+cat+1998', 'the+lord+of+the+rings+the+two+towers+2002', 'the+life+of+jesus+1997', 'elary+2003', 'the+lives+of+others+2006', 'robot+carnival+1987', 'the+godfather+1972', 'the+help+2011', 'how+to+train+your+dragon+2010', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'the+great+escape+1963', 'interstellar+2014', 'damage+1992', 'life+is+beautiful+1997', 'the+civil+war+1990']
541214	['the+shawshank+redemption+1994', 'a+close+shave+1995', 'the+godfather+1972', 'raise+the+red+lantern+1991', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+kingdom+1994', 'fight+club+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'running+on+empty+1988', 'pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003', 'the+matrix+1999', 'american+beauty+1999', 'schindlers+list+1993', 'the+bourne+identity+2002', 'blade+runner+1982', 'star+wars+1977', 'enemy+of+the+state+1998', 'the+maltese+falcon+1931', 'seven+samurai+1954', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965']
367012	['the+shawshank+redemption+1994', 'the+princess+bride+1987', 'safe+haven+2013', 'the+matrix+1999', 'life+is+beautiful+1997', 'raiders+of+the+lost+ark+1981', 'django+unchained+2012', 'blade+runner+1982', 'm+1931', 'the+lives+of+others+2006', 'bellissima+1951', 'the+strange+world+of+planet+x+1958', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'madison+avenue+1962', 'fight+club+1999', 'inglourious+basterds+2009', 'how+to+train+your+dragon+2010', 'seven+samurai+1954', 'the+silence+of+the+lambs+1991', 'nightcrawler+2014']
19143	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'seven+samurai+1954', 'the+usual+suspects+1995', 'black+cat_+white+cat+1998', 'amlie+2001', 'perfect+blue+1997', 'waltz+with+bashir+2008', 'service+2008', 'rear+window+1954', 'the+lord+of+the+rings+the+two+towers+2002', 'fight+club+1999', 'the+godfather+1972', 'evil+under+the+sun+1982', 'the+matrix+1999', 'the+milky+way+1969', 'schindlers+list+1993', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'the+immigrant+1917', 'adult+camp+2015']
458824	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'head+office+1985', 'the+silence+of+the+lambs+1991', 'madison+avenue+1962', 'blade+runner+1982', 'seven+samurai+1954', 'american+beauty+1999', 'happy+people+a+year+in+the+taiga+2010', 'sal_+or+the+120+days+of+sodom+1975', 'the+blind+side+2009', 'the+princess+bride+1987', 'schindlers+list+1993', 'amlie+2001', 'the+life+of+jesus+1997', 'the+matrix+1999', 'inglourious+basterds+2009', 'david+copperfield+2001', 'aparajito+1956', 'donnie+darko+2001']
8505	['fight+club+1999', 'the+matrix+1999', 'a+clockwork+orange+1971', 'goodfellas+1990', 'inglourious+basterds+2009', 'the+civil+war+1990', 'the+shawshank+redemption+1994', 'incendies+2010', 'life+is+beautiful+1997', 'aparajito+1956', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'portrait+of+jennie+1948', 'the+lord+of+the+rings+the+two+towers+2002', 'the+goonies+1985', 'the+usual+suspects+1995', 'amlie+2001', 'house+1977', 'blade+runner+1982', 'dragon+ball+z+bio-broly+1994', 'sunset+boulevard+1950']
296936	['the+matrix+1999', 'the+shawshank+redemption+1994', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'a+close+shave+1995', 'incendies+2010', 'schindlers+list+1993', 'the+lord+of+the+rings+the+two+towers+2002', 'raise+the+red+lantern+1991', 'playtime+1967', 'the+godfather+1972', 'blade+runner+1982', 'spellbound+1945', 'the+kingdom+1994', 'life+is+beautiful+1997', 'cinema+paradiso+1988', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'inception+2010', 'amlie+2001', 'a+clockwork+orange+1971']
348711	['fight+club+1999', 'the+shawshank+redemption+1994', 'amlie+2001', 'seven+samurai+1954', 'aparajito+1956', 'the+matrix+1999', 'the+silence+of+the+lambs+1991', 'pulp+fiction+1994', 'inglourious+basterds+2009', 'sunset+boulevard+1950', 'princess+mononoke+1997', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+two+towers+2002', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'the+raid+1954', 'pans+labyrinth+2006', 'the+maltese+falcon+1931', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'm+1931', 'the+kingdom+1994']
222958	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'the+matrix+1999', 'fight+club+1999', 'amlie+2001', 'rear+window+1954', 'sunset+boulevard+1950', 'a+clockwork+orange+1971', 'the+princess+bride+1987', 'mr.+vampire+1985', 'the+graduate+1967', 'the+usual+suspects+1995', 'good+will+hunting+1997', 'a+close+shave+1995', 'm+1931', 'the+lives+of+others+2006', 'the+bourne+identity+2002', 'the+muppet+movie+1979', 'foreign+correspondent+1940']
10041	['the+shawshank+redemption+1994', 'seven+samurai+1954', 'raiders+of+the+lost+ark+1981', 'fight+club+1999', 'winters+bone+2010', 'the+usual+suspects+1995', 'a+star+is+born+1954', 'le+trou+1960', 'm+1931', 'pans+labyrinth+2006', 'il+grido+1957', 'amlie+2001', 'bridesmaids+2011', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'brazil+1985', 'sunset+boulevard+1950', 'ferris+buellers+day+off+1986', 'big+pun+the+legacy+2009', 'nameless+gangster+2012', 'the+milky+way+1969']
467503	['the+matrix+1999', 'the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'the+great+escape+1963', 'm+1931', 'fight+club+1999', 'blade+runner+1982', 'the+godfather+1972', 'schindlers+list+1993', 'raise+the+red+lantern+1991', 'twelve+monkeys+1995', 'seven+samurai+1954', 'inglourious+basterds+2009', 'le+trou+1960', 'samurai+ii+duel+at+ichijoji+temple+1955', 'life+is+beautiful+1997', 'the+usual+suspects+1995', 'a+close+shave+1995', 'the+corsican+file+2004', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
99091	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+lives+of+others+2006', 'life+is+beautiful+1997', 'rear+window+1954', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'amlie+2001', 'american+beauty+1999', 'notorious+1946', 'a+boy+named+charlie+brown+1969', 'the+lord+of+the+rings+the+two+towers+2002', 'pinocchio+1940', 'the+matrix+1999', 'princess+mononoke+1997', 'a+clockwork+orange+1971', 'forrest+gump+1994', 'the+godfather+1972', 'the+cobbler+2014', 'the+letter+1940', 'straight+shooting+1917']
